PriceList,ITEM,Price
UFMX 1711 V5,3190-7700-7,450
UFMX 1711 V5,3190-7700-8,450
UFMX 1711 V5,3190-7707-0,315
UFMX 1711 V5,3190-7712-4,450
UFMX 1711 V5,3190-9308-0,100
UFMX 1711 V5,3190-9308-7,100
UFMX 1711 V5,3190-9309-0,200
UFMX 1711 V5,3190-9309-7,200
UFMX 1711 V5,3220-103-7,50
UFMX 1711 V5,3220-122-9,60
UFMX 1711 V5,3220-123-0,42
UFMX 1711 V5,3220-124-0,40
UFMX 1711 V5,3220-125-0,45
UFMX 1711 V5,3220-125-3,36
UFMX 1711 V5,3220-125-9,36
UFMX 1711 V5,3220-126-0,45
UFMX 1711 V5,3220-126-7,45
UFMX 1711 V5,3220-127-1,40
UFMX 1711 V5,3220-127-7,40
UFMX 1711 V5,3220-128-7,45
UFMX 1711 V5,3220-129-4,15
UFMX 1711 V5,3220-130-02,18
UFMX 1711 V5,3220-130-5,18
UFMX 1711 V5,3220-130-7,18
UFMX 1711 V5,3220-132-3,30
UFMX 1711 V5,3220-133-3,35
UFMX 1711 V5,3220-136-7,35
UFMX 1711 V5,3220-136-8,35
UFMX 1711 V5,3220-137-9,50
UFMX 1711 V5,3220-138-9,15
UFMX 1711 V5,3220-139-9,50
UFMX 1711 V5,3220-140-9,15
UFMX 1711 V5,3220-141-3,50
UFMX 1711 V5,3220-142-3,15
UFMX 1711 V5,3220-143-2,50
UFMX 1711 V5,3220-144-2,15
UFMX 1711 V5,3220-145-7,35
UFMX 1711 V5,3220-149-1,35
UFMX 1711 V5,3220-149-4,35
UFMX 1711 V5,3220-700-27,9
UFMX 1711 V5,3220-700-77,9
UFMX 1711 V5,3220-704-7,12.5
UFMX 1711 V5,3220-704-8,12.5
UFMX 1711 V5,3220-705-0,6
UFMX 1711 V5,3220-705-7,10
UFMX 1711 V5,3220-705-8,10
UFMX 1711 V5,3220-907-71,60
UFMX 1711 V5,3220-909-7,120
UFMX 1711 V5,3220-910-7,120
UFMX 1711 V5,3220-911-1,75
UFMX 1711 V5,3220-912-1,60
UFMX 1711 V5,3220-913-0,120
UFMX 1711 V5,3220-913-7,120
UFMX 1711 V5,3220-914-0,120
UFMX 1711 V5,3220-914-7,120
UFMX 1711 V5,3220-9113-1,24
UFMX 1711 V5,3220-9117-1,24
UFMX 1711 V5,3220-9118-1,36
UFMX 1711 V5,3220-9119-1,32
UFMX 1711 V5,30106-00,8.5
UFMX 1711 V5,30106-25,16
UFMX 1711 V5,30809-00,7
UFMX 1711 V5,30809-25,12.5
UFMX 1711 V5,30829-00,7
UFMX 1711 V5,30833-00,7
UFMX 1711 V5,30833-25,18
UFMX 1711 V5,30834-00,7
UFMX 1711 V5,30834-25,18
UFMX 1711 V5,30835-00,4.5
UFMX 1711 V5,30838-00,9
UFMX 1711 V5,30838-25,18
UFMX 1711 V5,3220-131-0,15
UFMX 1711 V5,3220-131-7,15
UFMX 1711 V5,3220-134-7,20
UFMX 1711 V5,3220-134-8,20
UFMX 1711 V5,3220-135-7,25
UFMX 1711 V5,3220-135-8,25
UFMX 1711 V5,3220-146-0,15
UFMX 1711 V5,3220-146-1,15
UFMX 1711 V5,3220-147-1,10
UFMX 1711 V5,3220-147-4,10
UFMX 1711 V5,3220-148-1,10
UFMX 1711 V5,3220-148-4,10
UFMX 1711 V5,3220-9216-2,15
UFMX 1711 V5,3220-9216-3,15
UFMX 1711 V5,3230-004-8,45
UFMX 1711 V5,3230-005-8,20
UFMX 1711 V5,3230-006-8,25
UFMX 1711 V5,3230-007-8,15
UFMX 1711 V5,3230-008-8,6
UFMX 1711 V5,3230-200-7,23
UFMX 1711 V5,3230-201-7,23
UFMX 1711 V5,3230-202-7,30
UFMX 1711 V5,3230-615-1,17
UFMX 1711 V5,3230-615-4,19
UFMX 1711 V5,3230-616-1,28
UFMX 1711 V5,3230-617-1,10.5
UFMX 1711 V5,3230-618-0,8
UFMX 1711 V5,3230-619-0,10
UFMX 1711 V5,3230-620-0,14
UFMX 1711 V5,3230-625-1,11
UFMX 1711 V5,3230-626-1,12
UFMX 1711 V5,3230-627-8,40
UFMX 1711 V5,3230-631-8,5
UFMX 1711 V5,3230-634-8,14
UFMX 1711 V5,3230-635-8,19
UFMX 1711 V5,3230-636-8,26
UFMX 1711 V5,3230-637-8,10
UFMX 1711 V5,3230-638-8,15
UFMX 1711 V5,3230-639-8,29.5
UFMX 1711 V5,3230-642-8,35
UFMX 1711 V5,3230-644-8,8
UFMX 1711 V5,3230-647-7,10
UFMX 1711 V5,3230-647-8,10
UFMX 1711 V5,3230-648-7,10
UFMX 1711 V5,3230-648-8,10
UFMX 1711 V5,3230-650-0,11
UFMX 1711 V5,3230-650-8,11
UFMX 1711 V5,3230-651-8,23
UFMX 1711 V5,3230-652-7,18
UFMX 1711 V5,3230-653-7,13
UFMX 1711 V5,3230-654-8,20
UFMX 1711 V5,3230-655-8,25
UFMX 1711 V5,3230-656-7,50
UFMX 1711 V5,3230-657-7,40
UFMX 1711 V5,3230-658-7,35
UFMX 1711 V5,3230-659-7,20
UFMX 1711 V5,3230-659-8,20
UFMX 1711 V5,3230-664-8,8
UFMX 1711 V5,3230-665-8,9
UFMX 1711 V5,3230-666-8,13
UFMX 1711 V5,3230-667-8,30
UFMX 1711 V5,3230-668-8,50
UFMX 1711 V5,3230-904-8,4.5
UFMX 1711 V5,3230-905-8,3.5
UFMX 1711 V5,3230-909-0,6
UFMX 1711 V5,3230-909-4,6
UFMX 1711 V5,3230-909-5,6
UFMX 1711 V5,3230-909-38,6
UFMX 1711 V5,3230-911-1,5.75
UFMX 1711 V5,3230-912-0,4.5
UFMX 1711 V5,3230-913-1,18
UFMX 1711 V5,3230-913-6,18
UFMX 1711 V5,3230-913-8,18
UFMX 1711 V5,3230-914-1,27
UFMX 1711 V5,3230-914-6,27
UFMX 1711 V5,3230-914-8,27
UFMX 1711 V5,3230-915-1,25
UFMX 1711 V5,3230-915-7,25
UFMX 1711 V5,3230-916-1,20
UFMX 1711 V5,3230-916-7,20
UFMX 1711 V5,3230-917-1,40
UFMX 1711 V5,3230-917-7,40
UFMX 1711 V5,3230-918-1,30
UFMX 1711 V5,3230-918-7,30
UFMX 1711 V5,3230-919-1,10
UFMX 1711 V5,3230-919-7,10
UFMX 1711 V5,3230-9620-0,14
UFMX 1711 V5,3180-008-0,40
UFMX 1711 V5,3180-008-1,40
UFMX 1711 V5,3180-008-8,45
UFMX 1711 V5,3180-009-0,7.5
UFMX 1711 V5,3180-009-1,7.5
UFMX 1711 V5,3180-260-0,65
UFMX 1711 V5,3180-260-1,65
UFMX 1711 V5,3180-522-0,25
UFMX 1711 V5,3180-522-1,25
UFMX 1711 V5,3180-522-4,25
UFMX 1711 V5,3180-522-7,25
UFMX 1711 V5,3180-523-0,35
UFMX 1711 V5,3180-523-1,35
UFMX 1711 V5,3180-517-0,26
UFMX 1711 V5,3180-518-0,23
UFMX 1711 V5,3180-519-0,30
UFMX 1711 V5,3180-520-0,60
UFMX 1711 V5,3180-521-0,9
UFMX 1711 V5,3180-521-1,9
UFMX 1711 V5,3180-3304-0,20
UFMX 1711 V5,3180-3304-1,20
UFMX 1711 V5,3180-3305-0,40
UFMX 1711 V5,3180-3305-1,40
UFMX 1711 V5,3110-9805-03,10
UFMX 1711 V5,3110-9805-3,10
UFMX 1711 V5,3140-9108-8,6
UFMX 1711 V5,3140-9109-8,6
UFMX 1711 V5,3140-9110-8,6
UFMX 1711 V5,3140-9108-8,6
UFMX 1711 V5,3140-9427-0,120
UFMX 1711 V5,3140-9428-0,110
UFMX 1711 V5,3140-9429-0,90
UFMX 1711 V5,3190-281-7,83
UFMX 1711 V5,3190-781-7,110
UFMX 1711 V5,3190-9702-2,125
UFMX 1711 V5,3190-9702-3,125
UFMX 1711 V5,3220-120-1,45
UFMX 1711 V5,3220-9121-0,40
UFMX 1711 V5,30106-00,8.5
UFMX 1711 V5,30106-25,16
UFMX 1711 V5,30809-00,7
UFMX 1711 V5,30809-25,12.5
UFMX 1711 V5,30829-00,7
UFMX 1711 V5,30833-00,7
UFMX 1711 V5,30833-25,18
UFMX 1711 V5,30834-00,7
UFMX 1711 V5,30834-25,18
UFMX 1711 V5,30838-00,9
UFMX 1711 V5,30838-25,18
UFCA 1711E V4,1110-001-3,32
UFCA 1711E V4,1110-002-0,22.5
UFCA 1711E V4,1140-200-0,35
UFCA 1711E V4,1140-201-0,22
UFCA 1711E V4,1140-202-7,23
UFCA 1711E V4,1140-203-7,25
UFCA 1711E V4,1140-204-8,12
UFCA 1711E V4,1140-205-1,12
UFCA 1711E V4,1180-100-0,95
UFCA 1711E V4,1180-101-0,65
UFCA 1711E V4,1180-102-0,95
UFCA 1711E V4,1180-103-0,95
UFCA 1711E V4,1190-200-0,460
UFCA 1711E V4,1190-201-0,360
UFCA 1711E V4,1190-202-5,360
UFCA 1711E V4,1190-203-8,360
UFCA 1711E V4,1190-204-0,215
UFCA 1711E V4,1190-204-2,215
UFCA 1711E V4,1190-205-7,290
UFCA 1711E V4,1190-206-7,480
UFCA 1711E V4,1190-207-7,320
UFCA 1711E V4,1190-208-5,385
UFCA 1711E V4,1190-208-6,385
UFCA 1711E V4,1190-208-8,385
UFCA 1711E V4,1190-209-0,530
UFCA 1711E V4,1190-210-7,470
UFCA 1711E V4,1190-211-0,385
UFCA 1711E V4,1190-211-3,385
UFCA 1711E V4,1190-211-6,385
UFCA 1711E V4,1190-212-0,400
UFCA 1711E V4,1190-213-0,480
UFCA 1711E V4,1190-214-2,470
UFCA 1711E V4,1190-300-0,685
UFCA 1711E V4,1190-301-0,540
UFCA 1711E V4,1190-302-5,540
UFCA 1711E V4,1190-303-8,540
UFCA 1711E V4,1190-304-0,320
UFCA 1711E V4,1190-304-2,320
UFCA 1711E V4,1190-305-7,425
UFCA 1711E V4,1190-306-7,710
UFCA 1711E V4,1190-307-7,460
UFCA 1711E V4,1190-308-5,570
UFCA 1711E V4,1190-308-6,570
UFCA 1711E V4,1190-308-8,570
UFCA 1711E V4,1190-309-0,800
UFCA 1711E V4,1190-310-7,695
UFCA 1711E V4,1190-311-0,570
UFCA 1711E V4,1190-311-3,570
UFCA 1711E V4,1190-311-6,570
UFCA 1711E V4,1190-312-0,585
UFCA 1711E V4,1190-313-0,710
UFCA 1711E V4,1190-314-2,685
UFCA 1711E V4,1220-001-0,13
UFCA 1711E V4,1220-002-0,13
UFCA 1711E V4,1220-004-4,17.5
UFCA 1711E V4,1220-004-7,17.5
UFCA 1711E V4,1220-005-9,17.5
UFCA 1711E V4,1220-100-0,60
UFCA 1711E V4,1220-101-8,46
UFCA 1711E V4,1220-102-9,45
UFCA 1711E V4,1220-103-0,60
UFCA 1711E V4,1220-104-0,28
UFCA 1711E V4,1220-105-3,38
UFCA 1711E V4,1220-105-4,38
UFCA 1711E V4,1220-105-8,38
UFCA 1711E V4,1230-001-0,14
UFCA 1711E V4,1230-001-1,14
UFCA 1711E V4,1230-002-0,33
UFCA 1711E V4,1230-002-1,33
UFCA 1711E V4,1230-003-0,21
UFCA 1711E V4,1230-003-1,21
UFCA 1711E V4,2020-100-0-A,225
UFCA 1711E V4,2020-101-0-B,230
UFCA 1711E V4,2020-102-15-A,300
UFCA 1711E V4,2020-103-15-A,370
UFCA 1711E V4,2020-104-0-A,370
UFCA 1711E V4,2020-104-1-A,370
UFCA 1711E V4,2020-105-15,145
UFCA 1711E V4,2020-106-13,325
UFCA 1711E V4,2020-107-13,340
UFCA 1711E V4,2020-108-4,205
UFCA 1711E V4,2020-109-12,425
UFCA 1711E V4,2020-109-16,485
UFCA 1711E V4,2020-110-13,345
UFCA 1711E V4,2020-110-4,340
UFCA 1711E V4,2020-111-13,345
UFCA 1711E V4,2020-111-4,340
UFCA 1711E V4,2020-112-14,390
UFCA 1711E V4,2020-112-4,390
UFCA 1711E V4,2020-113-14,500
UFCA 1711E V4,2020-113-4,500
UFCA 1711E V4,2020-114-0,300
UFCA 1711E V4,2020-115-20,300
UFCA 1711E V4,2020-116-20,300
UFCA 1711E V4,2020-117-1-A,160
UFCA 1711E V4,2020-118-1-A,110
UFCA 1711E V4,2020-119-1-A,110
UFCA 1711E V4,2020-120-16,580
UFCA 1711E V4,2020-121-16,560
UFCA 1711E V4,2020-122-4,420
UFCA 1711E V4,2020-123-16,400
UFCA 1711E V4,2020-124-13,190
UFCA 1711E V4,2020-200-0,220
UFCA 1711E V4,2020-200-3,220
UFCA 1711E V4,2020-201-2,160
UFCA 1711E V4,2020-202-15-A,170
UFCA 1711E V4,2020-203-0-A,150
UFCA 1711E V4,2020-203-1-A,150
UFCA 1711E V4,2020-204-15,410
UFCA 1711E V4,2020-205-13,165
UFCA 1711E V4,2020-206-4,120
UFCA 1711E V4,2020-207-12,185
UFCA 1711E V4,2020-207-16,215
UFCA 1711E V4,2020-208-13,165
UFCA 1711E V4,2020-208-4,150
UFCA 1711E V4,2020-209-14,250
UFCA 1711E V4,2020-209-4,250
UFCA 1711E V4,2020-210-14,250
UFCA 1711E V4,2020-210-4,250
UFCA 1711E V4,2020-211-0,135
UFCA 1711E V4,2020-212-20,125
UFCA 1711E V4,2020-213-1-A,60
UFCA 1711E V4,2020-214-1-A,60
UFCA 1711E V4,2020-215-1-A,100
UFCA 1711E V4,2020-216-1-A,60
UFCA 1711E V4,2020-217-16,155
UFCA 1711E V4,2020-218-16,130
UFCA 1711E V4,2020-219-4,170
UFCA 1711E V4,2020-220-16,190
UFCA 1711E V4,2020-221-13,400
UFCA 1711E V4,2020-300-13,120
UFCA 1711E V4,2020-301-12,145
UFCA 1711E V4,2020-301-16,165
UFCA 1711E V4,2020-400-15,320
UFCA 1711E V4,2020-401-4,260
UFCA 1711E V4,2020-402-14,470
UFCA 1711E V4,2020-402-4,470
UFCA 1711E V4,2020-403-1-A,100
UFCA 1711E V4,2020-500-21-B,60
UFCA 1711E V4,2020-500-22-B,60
UFCA 1711E V4,2020-501-21-B,60
UFCA 1711E V4,2020-501-22-B,60
UFCA 1711E V4,2020-502-21-B,80
UFCA 1711E V4,2020-502-22-B,80
UFCA 1711E V4,2020-503-21-B,80
UFCA 1711E V4,2020-503-22-B,80
UFCA 1711E V4,2020-504-21-B,215
UFCA 1711E V4,2020-504-22-B,215
UFCA 1711E V4,2020-505-21-B,210
UFCA 1711E V4,2020-505-22-B,210
UFCA 1711E V4,2020-506-21-B,210
UFCA 1711E V4,2020-506-22-B,210
UFCA 1711E V4,2020-507-21-B,130
UFCA 1711E V4,2020-507-22-B,130
UFCA 1711E V4,2030-400-16,515
UFCA 1711E V4,2030-400-4,515
UFCA 1711E V4,2030-500-12,540
UFCA 1711E V4,2030-500-16,1000
UFCA 1711E V4,2030-501-12,475
UFCA 1711E V4,2030-501-16,810
UFCA 1711E V4,2030-502-16,575
UFCA 1711E V4,2030-502-4,575
UFCA 1711E V4,2030-503-12,80
UFCA 1711E V4,2030-503-16,155
UFCA 1711E V4,2030-600-0,195
UFCA 1711E V4,2030-600-7,195
UFCA 1711E V4,2030-601-1,150
UFCA 1711E V4,2030-601-7,150
UFCA 1711E V4,2030-602-12,230
UFCA 1711E V4,2030-602-16,425
UFCA 1711E V4,2030-603-12,185
UFCA 1711E V4,2030-603-16,330
UFCA 1711E V4,2030-604-16,220
UFCA 1711E V4,2030-604-23,220
UFCA 1711E V4,30124-4X,0
UFCA 1711E V4,30124-7X,0
UFCA 1711E V4,30125-2X,0
UFCA 1711E V4,30125-4X,0
UFCA 1711E V4,30134-4X,0
UFCA 1711E V4,30134-7X,0
UFCA 1711E V4,3020-050-23,165
UFCA 1711E V4,3020-051-23,65
UFCA 1711E V4,3020-078-0,60
UFCA 1711E V4,3020-134-8-B,56
UFCA 1711E V4,3020-141-31-B,30
UFCA 1711E V4,3020-141-8-A,85
UFCA 1711E V4,3020-267-44,108
UFCA 1711E V4,3020-267-45,60
UFCA 1711E V4,3020-272-34,69
UFCA 1711E V4,3020-280-57-A,45
UFCA 1711E V4,3020-291-6-B,28.8
UFCA 1711E V4,3020-299-58,90
UFCA 1711E V4,3020-359-32,260
UFCA 1711E V4,3020-374-8-A,525
UFCA 1711E V4,3020-381-5,95
UFCA 1711E V4,3020-387-56-B,143
UFCA 1711E V4,3020-388-16-A,26
UFCA 1711E V4,3020-388-44-A,725
UFCA 1711E V4,3020-388-8-A,725
UFCA 1711E V4,3020-393-1,85
UFCA 1711E V4,3020-393-23,85
UFCA 1711E V4,3020-394-23,205
UFCA 1711E V4,3020-396-0,279
UFCA 1711E V4,3020-413-4,160
UFCA 1711E V4,3020-415-17,90
UFCA 1711E V4,3020-416-13,220
UFCA 1711E V4,3020-416-16,200
UFCA 1711E V4,3020-416-4,200
UFCA 1711E V4,3020-417-16,160
UFCA 1711E V4,3020-420-25,99
UFCA 1711E V4,3020-524-5-A,60
UFCA 1711E V4,3020-533-1,19
UFCA 1711E V4,3020-534-8,29
UFCA 1711E V4,3020-584-1-A,50
UFCA 1711E V4,3020-584-4-B,54
UFCA 1711E V4,3020-584-49-A,60
UFCA 1711E V4,3020-584-49-B,90
UFCA 1711E V4,3020-585-1,19.5
UFCA 1711E V4,3020-585-8,19.5
UFCA 1711E V4,3020-586-8,24.75
UFCA 1711E V4,3020-587-8,35
UFCA 1711E V4,3020-588-1,39
UFCA 1711E V4,3020-588-8,39
UFCA 1711E V4,3020-592-1,26
UFCA 1711E V4,3020-606-57,145
UFCA 1711E V4,3020-706-1-B,96
UFCA 1711E V4,3020-707-1-B,54
UFCA 1711E V4,3020-9078-39,50
UFCA 1711E V4,3020-9079-6,50
UFCA 1711E V4,3020-983-4-B,34
UFCA 1711E V4,3020-984-0-B,27.5
UFCA 1711E V4,3020-984-4-B,51
UFCA 1711E V4,3070-090-13,260
UFCA 1711E V4,3070-403-13-A,849
UFCA 1711E V4,3070-403-4-B,300
UFCA 1711E V4,3070-404-13,490
UFCA 1711E V4,3070-404-13-A,899
UFCA 1711E V4,3070-404-31,490
UFCA 1711E V4,3070-404-4-B,300
UFCA 1711E V4,3070-405-13-A,1199
UFCA 1711E V4,3070-405-4-B,300
UFCA 1711E V4,3070-430-13,449
UFCA 1711E V4,3070-431-31,170
UFCA 1711E V4,3070-432-31,105
UFCA 1711E V4,3070-450-13-A,325
UFCA 1711E V4,3070-450-31,390
UFCA 1711E V4,3070-450-4-B,150
UFCA 1711E V4,3070-451-13-A,575
UFCA 1711E V4,3070-451-4-B,150
UFCA 1711E V4,3070-623-13,899
UFCA 1711E V4,3070-624-13,699
UFCA 1711E V4,30830-00,31
UFCA 1711E V4,3110-047-2,18
UFCA 1711E V4,3110-051-5,5.5
UFCA 1711E V4,3110-261-5,5.5
UFCA 1711E V4,3110-262-5,8
UFCA 1711E V4,3110-263-5,10
UFCA 1711E V4,3110-263-8,10
UFCA 1711E V4,3110-264-5,6
UFCA 1711E V4,3110-264-8,6
UFCA 1711E V4,3110-391-5,6
UFCA 1711E V4,3110-392-5,6.5
UFCA 1711E V4,3110-393-5,7.5
UFCA 1711E V4,3110-428-7,30
UFCA 1711E V4,3110-629-6,2.25
UFCA 1711E V4,3110-768-5,2
UFCA 1711E V4,3110-769-5,7
UFCA 1711E V4,3110-832-3,12
UFCA 1711E V4,3110-839-5,10
UFCA 1711E V4,3110-839-8,10
UFCA 1711E V4,3110-844-0,20
UFCA 1711E V4,3110-845-0,12.5
UFCA 1711E V4,3110-845-5,12.5
UFCA 1711E V4,3110-845-9,12.5
UFCA 1711E V4,3110-9039-8,2
UFCA 1711E V4,3130-043-1,95
UFCA 1711E V4,3130-048-1,60
UFCA 1711E V4,3130-210-0-B,25
UFCA 1711E V4,3130-210-8-B,25
UFCA 1711E V4,3130-211-6-A,100
UFCA 1711E V4,3130-212-0-B,20
UFCA 1711E V4,3130-212-8-B,20
UFCA 1711E V4,3130-213-6-A,55
UFCA 1711E V4,3130-628-07,13.5
UFCA 1711E V4,3130-629-07,21.6
UFCA 1711E V4,3140-9045-5,5
UFCA 1711E V4,3140-9111-8,5.6
UFCA 1711E V4,3180-180-0,39
UFCA 1711E V4,3180-225-9-A,24
UFCA 1711E V4,3180-238-1-A,55
UFCA 1711E V4,3180-242-0,46
UFCA 1711E V4,3180-245-1,65
UFCA 1711E V4,3180-248-0-A,45
UFCA 1711E V4,3180-248-1-B,75
UFCA 1711E V4,3180-250-7,48
UFCA 1711E V4,3180-263-2,50
UFCA 1711E V4,3180-348-8,18.9
UFCA 1711E V4,3180-366-1,72
UFCA 1711E V4,3180-367-0,16.5
UFCA 1711E V4,3180-367-1,16.5
UFCA 1711E V4,3180-375-0,30
UFCA 1711E V4,3180-409-7,42
UFCA 1711E V4,3180-415-0,100
UFCA 1711E V4,3180-514-8,20
UFCA 1711E V4,3180-600-6,22
UFCA 1711E V4,3180-601-6,14.5
UFCA 1711E V4,3180-603-6,7
UFCA 1711E V4,3180-604-0,44.5
UFCA 1711E V4,3180-605-0,45
UFCA 1711E V4,3180-606-6,44.5
UFCA 1711E V4,3180-607-0,22
UFCA 1711E V4,3190-229-0,325
UFCA 1711E V4,3190-787-7,149.5
UFCA 1711E V4,3190-889-2,18.7
UFCA 1711E V4,3220-145-8,30
UFCA 1711E V4,3220-150-0,25
UFCA 1711E V4,3220-150-3,25
UFCA 1711E V4,3220-704-0,9.38
UFCA 1711E V4,3220-908-70,46
UFCA 1711E V4,3220-9120-2,28
UFCA 1711E V4,3220-913-8,72.5
UFCA 1711E V4,3220-914-8,72.5
UFCA 1711E V4,3220-916-3,45
UFCA 1711E V4,3220-9210-4,9
UFCA 1711E V4,3220-9219-6,11
UFCA 1711E V4,3230-614-8,8
UFCA 1711E V4,3230-632-8,8
UFCA 1711E V4,3230-633-8,14
UFCA 1711E V4,3230-640-8,30
UFCA 1711E V4,3230-641-8,59
UFCA 1711E V4,3230-909-28,6
UFCA 1711E V4,3230-909-7,12
UFCA 1711E V4,3230-9618-3,8.8
UFCA 1711E V4,3310-9058-3,18
UFCA 1711E V4,3310-9059-1,24.5
UFCA 1711E V4,3310-9060-4,6.5
UFCA 1711E V4,3310-9061-2,6.5
UFCA 1711E V4,3310-913-8,24
UFCA 1711E V4,3310-919-8,14
UFCA 1711E V4,3310-926-7,12
UFCA 1711E V4,3310-949-0,7
UFCA 1711E V4,3310-962-6,17
UFCA 1711E V4,3320-0007-1,18
UFCA 1711E V4,3320-0206-1,34
UFCA 1711E V4,3320-0207-1,24
UFCA 1711E V4,3320-0207-2,24
UFCA 1711E V4,3320-0208-1,34
UFCA 1711E V4,3320-0210-5,27
UFCA 1711E V4,3320-0216-1,27
UFCA 1711E V4,3320-0245-1,24
UFCA 1711E V4,3320-0262-5,28
UFCA 1711E V4,3320-0263-7,20
UFCA 1711E V4,3320-0264-1,24
UFCA 1711E V4,3320-0302-1,12
UFCA 1711E V4,3320-0303-1,12
UFCA 1711E V4,3320-0305-2,12
UFCA 1711E V4,3320-0305-3,12
UFCA 1711E V4,3320-0305-5,12
UFCA 1711E V4,3320-0306-1,16.07
UFCA 1711E V4,3320-0307-2,16.07
UFCA 1711E V4,3320-0308-1,25
UFCA 1711E V4,3320-0309-1,14
UFCA 1711E V4,3320-0310-1,16.07
UFCA 1711E V4,3320-0311-1,18.72
UFCA 1711E V4,3320-0312-1,56
UFCA 1711E V4,3320-0313-2,56
UFCA 1711E V4,3320-0321-1,11
UFCA 1711E V4,3320-0321-2,11
UFCA 1711E V4,3320-0323-1,7
UFCA 1711E V4,3320-0323-2,7
UFCA 1711E V4,3320-0324-1,7
UFCA 1711E V4,3320-0325-2,20.9
UFCA 1711E V4,3320-0326-1,21
UFCA 1711E V4,3320-0329-1,11
UFCA 1711E V4,3320-0330-1,17
UFCA 1711E V4,3320-0331-2,18
UFCA 1711E V4,3320-0332-0,2.52
UFCA 1711E V4,3320-0332-2,2.52
UFCA 1711E V4,3320-0334-1,17
UFCA 1711E V4,3320-0341-0,3.6
UFCA 1711E V4,3320-0341-2,3.6
UFCA 1711E V4,3320-0353-4,14
UFCA 1711E V4,3320-0355-1,3.6
UFCA 1711E V4,3320-0371-2,16
UFCA 1711E V4,3320-0372-2,18
UFCA 1711E V4,3320-0374-11,3
UFCA 1711E V4,3320-0374-4,3
UFCA 1711E V4,3320-0375-0,4
UFCA 1711E V4,3320-0375-9,4
UFCA 1711E V4,3320-0376-0,3
UFCA 1711E V4,3320-0376-9,3
UFCA 1711E V4,3320-0377-1,4
UFCA 1711E V4,3320-0378-1,3
UFCA 1711E V4,3320-0379-3,4
UFCA 1711E V4,3320-0380-3,3
UFCA 1711E V4,3320-0385-1,52
UFCA 1711E V4,3320-0386-1,33
UFCA 1711E V4,3320-0387-1,18
UFCA 1711E V4,3320-0388-3,4
UFCA 1711E V4,3320-0389-3,3
UFCA 1711E V4,3320-0390-3,4
UFCA 1711E V4,3320-0391-4,4
UFCA 1711E V4,3320-0392-4,3
UFCA 1711E V4,3320-0407-7,25
UFCA 1711E V4,3320-0408-7,12
UFCA 1711E V4,3320-0409-7,6
UFCA 1711E V4,3320-0410-1,29
UFCA 1711E V4,3320-0411-1,14
UFCA 1711E V4,3320-0412-1,9
UFCA 1711E V4,3320-0413-8,38
UFCA 1711E V4,3320-0415-1,14
UFCA 1711E V4,3320-0416-3,25
UFCA 1711E V4,3320-0417-3,12
UFCA 1711E V4,3320-0418-3,6
UFCA 1711E V4,3320-0446-5,7
UFCA 1711E V4,3320-0447-5,11
UFCA 1711E V4,3320-0448-7,11
UFCA 1711E V4,3320-0449-7,26
UFCA 1711E V4,3320-0450-1,11
UFCA 1711E V4,3320-0451-7,8
UFCA 1711E V4,3320-0476-2,12
UFCA 1711E V4,3320-0513-1,72
UFCA 1711E V4,3320-0514-1,87
UFCA 1711E V4,3320-0516-2,72
UFCA 1711E V4,3320-0516-3,72
UFCA 1711E V4,3320-0516-7,108
UFCA 1711E V4,3320-0517-2,87
UFCA 1711E V4,3320-0517-3,87
UFCA 1711E V4,3320-0517-7,132
UFCA 1711E V4,3320-0518-1,75
UFCA 1711E V4,3320-0519-1,90
UFCA 1711E V4,3320-0603-1,55
UFCA 1711E V4,3320-0604-1,42
UFCA 1711E V4,3320-0621-0,24
UFCA 1711E V4,3320-0622-5,21
UFCA 1711E V4,3320-0623-1,15
UFCA 1711E V4,3320-0624-1,16
UFCA 1711E V4,3320-0625-1,12
UFCA 1711E V4,3320-0626-1,12
UFCA 1711E V4,3320-0627-1,11
UFCA 1711E V4,3320-0629-2,40
UFCA 1711E V4,3320-0630-1,40
UFCA 1711E V4,3320-0631-1,104
UFCA 1711E V4,3320-0632-1,60
UFCA 1711E V4,3320-0633-1,60
UFCA 1711E V4,3320-0634-1,47
UFCA 1711E V4,3320-0635-1,90
UFCA 1711E V4,3320-0636-2,90
UFCA 1711E V4,3320-0637-4,25
UFCA 1711E V4,3320-9007-2,23.1
UFCA 1711E V4,3320-9008-2,23.1
UFCA 1711E V4,3320-9009-4,17
UFCA 1711E V4,3320-9010-4,38
UFCA 1711E V4,3320-9011-4,17
UFCA 1711E V4,3320-9012-3,17
UFCA 1711E V4,3320-9013-4,17
UFCA 1711E V4,3320-9014-4,13
UFCA 1711E V4,3320-9015-4,13
UFCA 1711E V4,3320-9016-8,25
UFCA 1711E V4,3320-9017-4,28
UFCA 1711E V4,3320-9021-8,17
UFCA 1711E V4,3320-9026-8,13
UFCA 1711E V4,3320-9027-5,28
UFCA 1711E V4,3320-9028-5,13
UFCA 1711E V4,3320-9029-5,16
UFCA 1711E V4,3320-9030-5,16
UFCA 1711E V4,3320-9031-3,28
UFCA 1711E V4,3320-9032-3,25
UFCA 1711E V4,3320-9033-3,12
UFCA 1711E V4,3320-9034-3,8
UFCA 1711E V4,3320-9215-4,21
UFCA 1711E V4,3320-9250-8,39.2
